Message Date,Sender ID,Message ID,Product Description
2025-02-03 18:57:00,-1001373889281,927,ድክዬ ባለ ድምፅ የህፃናት መመሪያ ልጆችዎ ድክ ድክ ብለው ንግግር ይጀምሩ ድክዬ ድክዬ ድክ ድክዬ ሰምቼ ማልጠግባት ውብ መማሪያዬ የመጀመሪያ ደረጃ ባለድምፅ የልጆች መማሪያ በአማርኛ እና በእንግሊዘኛ ቋንቋ ትምህርት ቤት ላልገቡ ቤት ውስጥ ለተቀመጡ ህፃን ተመራጭ በቻርጅም በባትሪም የሚሰራ ሲሆን ወደተፈለገው ቦታ ይዞ ለመንቀሳቀስ ምቹ። የመነሻዬ ድክድክ ማብራሪያ ከነ ዋጋ ለማወቅ ከታች ያለውን መስፈንጠሪያ ይጫኑ - 31505969 ይደውሉ 0989939393 ወይም 0930323334 ያሉበት እንደርሳለን አድራሻ፦ ጉርድ ሾላ ሆሊ ሲቲ ሴንተር ፤ ፒያሳ ካንትሪ ታወር ፤ ጀሞ ደሊና ሞል ፤ ገርጂ ከፋውንቴን ህንፃ ፊት ለፊት ውድ ደንበኛችን በስራችን ላይ ሀሳብ እና አስተያየት ካለዎት ብቻ በዚህ ስልክ ደዉለዉ ያሳዉቁን። 0939091943 መነሻዬ ገላግሌ _ መነሻዬ ድክድክ
2025-02-03 15:15:25,-1001373889281,926,የሂሳብ ሊቅ መነሻ ጥቅል እንዲህ መጨነቅ ድሮ ቀረ ቁጥር ከመለየት ጀምሮ መደመር፣መቀነስ፣ማካፈል፣ማባዛት እና ሌሎች መሰረታዊክህሎቶችን በተግባር የሚለማመዱበት ጥቅል የሂሳብ ሊቅ መነሻ ማብራሪያ ከነዋጋ ለማወቅ ከታች ያለውን ማስፈንጠሪያ ይጫኑ - 8 6379 5 ይደውሉ 0989939393 ወይም 0930323334 ያሉበት እንደርሳለን አድራሻ፦ ጉርድ ሾላ ሆሊ ሲቲ ሴንተር ፤ ፒያሳ ካንትሪ ታወር ፤ ጀሞ ደሊና ሞል ፤ ገርጂ ከፋውንቴን ህንፃ ፊት ለፊት ውድ ደንበኛችን በስራችን ላይ ሀሳብ እና አስተያየት ካለዎት ብቻ በዚህ ስልክ ደዉለዉ ያሳዉቁን። 0939091943 መነሻዬ የቀለሜመነሻ
2025-02-02 09:24:14,-1001373889281,925,እንዲህ መጨነቅ ድሮ ቀረ የቀለሜ መነሻ ጥቅል ከእርሳስ አያያዝ ጀምሮ አማርኛና እንግሊዘኛ በቀላሉ ማንበብና መፃፍ የሚያስችል ጥቅል የቀለሜ መነሻ ጥቅል ልጆች እየወደዱ የሚማሩበት ፤ ሳይሰላቹ የሚያጠኑበት ውስጡ በሚገኙት 68 መማሪያዎች ልጆች ከእርሳስ አያያዝ ጀምሮ መፃፍ ፣ ማንበብ፣ መስማትና መናገርን በቀላሉ የሚያስችል የአማርኛ እና እንግሊዘኛ ፊደላትን ፣ ቁጥሮች ፣ ቅርፆችንና ከለሮችን እንዲሁም ሌሎች በመጀመሪያ ትምርህርት ዘመን ማወቅ ያለባቸውን ሁሉ የሚያውቁበት የሰአት አቆጣጠርን የሚማሩበት የስዕል ችሎታቸውን የሚያዳብሩበት ባለ ድምፅ መማሪያ መነሻዬ ፓድ 11 እየፃፉና እያጠፉ የሚለማመዱባቸው መፃህፍት ኤሌክትሮኒክ ሰሌዳና 2በ1 ሰሌዳ የሰዓት መማሪያ ቦርድ ከ20 በላይ ማርከሮችና ጠመኔዎችን ያካተተ በዶ ር ኢዮብ ማሞ ተዘጋጅቱ ለወላጆች ከመነሻዬ ከተበረከተ ስጦታ ጋር ዋጋ 12000 ይደውሉ 0989939393 ወይም 0930323334 ያሉበት እንደርሳለን አድራሻ፦ ጉርድ ሾላ ሆሊ ሲቲ ሴንተር ፤ ፒያሳ ካንትሪ ታወር ፤ ጀሞ ደሊና ሞል ፤ ገርጂ ከፋውንቴን ህንፃ ፊት ለፊት ውድ ደንበኛችን በስራችን ላይ ሀሳብ እና አስተያየት ካለዎት ብቻ በዚህ ስልክ ደዉለዉ ያሳዉቁን። 0939091943 መነሻዬ የቀለሜመነሻ
2025-02-01 09:30:41,-1001373889281,924,ከልጅ በላይ ምን አለ አሁኑኑ የልጅዎን መነሻ ያደላድሉ ከእርሳስ አያያዝ ጀምሮ አማርኛና እንግሊዘኛ በቀላሉ ማንበብና መፃፍ የሚያስችል ጥቅል የቀለሜ መነሻ ጥቅል ልጆች እየተጫወቱ ቁጥሮች የሚለዩ መደመር ፣ መቀነስ ፣ ማባዛት እና ማካፈል በቀላሉ በተግባር የሚማሩበት የሂሳብ ሊቅ መነሻ ጥቅል የመጀመሪያ ደረጃ ባለድምፅ የልጆች መማሪያ በአማርኛ እና በእንግሊዘኛ ቋንቋ የተዘጋጀ መነሻዬ ድክድክ ይደውሉ 0989939393 ወይም 0930323334 ያሉበት እንደርሳለን አድራሻ፦ ጉርድ ሾላ ሆሊ ሲቲ ሴንተር ፤ ፒያሳ ካንትሪ ታወር ፤ ጀሞ ደሊና ሞል ፤ ገርጂ ከፋውንቴን ህንፃ ፊት ለፊት ውድ ደንበኛችን በስራችን ላይ ሀሳብ እና አስተያየት ካለዎት ብቻ በዚህ ስልክ ደዉለዉ ያሳዉቁን። 0939091943 መነሻዬ _
2025-01-31 10:20:06,-1001373889281,923,የሂሳብ ሊቅ መነሻ ጥቅል ልጆች ሂሳብን ከጅምሩ ሊወዱትና ሊቀላቸው ግድ ነው። ስለሂሳብ ትምህርት ቤት የተማሩትን በተግባር ቤት ውስጥ የሚለማመዱበት ልጆች እየተጫወቱ ቁጥሮች የሚለዩበት ፣ ቅደም ተከተላቸውን የሚያውቁበትና የሚያወዳድሩበት መደመር ፣ መቀነስ ፣ ማባዛት እና ማካፈል በቀላሉ በተግባር የሚማሩበት ስለቁጥሮች ህግ እየተገነዘቡ መሰረታዊ የጂኦሜትሪ እውቀት የሚያገኙበት ከ200 በላይ እንደ ማግኔቲክ ቦርድ ፣ የቁጥር ፍሬዎችና መፃፊያ ቦርድ የመሳሰሉ መማሪያ ምርቶችን የያዘ ከ 3 እስከ 10 ዓመት ላሉ ልጆች በዕድሜያቸው ልክ የሚጠቀሙበት 50 አስተማሪና አሳታፊ የሂሳብ ጨዋታዎችን ያካተተ ግልፅና ለመተግበር ቀላል የሆነ የአጠቃቀም መመሪያ ያለው ከመመሪያው በተጨማሪ የአጠቃቀም ቪዲዩ አፕሊኬሽን የተዘጋጀለት የጥቅሉን ምርቶች በአንድ ላይ ሰብስቦ የሚይዝ ማስቀመጫ ያለው ዋጋ 4000 ይደውሉ 0989939393 ወይም 0930323334 ያሉበት እንደርሳለን አድራሻ፦ ጉርድ ሾላ ሆሊ ሲቲ ሴንተር ፤ ፒያሳ ካንትሪ ታወር ፤ ጀሞ ደሊና ሞል ፤ ገርጂ ከፋውንቴን ህንፃ ፊት ለፊት ውድ ደንበኛችን በስራችን ላይ ሀሳብ እና አስተያየት ካለዎት ብቻ በዚህ ስልክ ደዉለዉ ያሳዉቁን። 0939091943 መነሻዬ
2025-01-30 15:50:58,-1001373889281,922,ወድ የገላግሌ እና የመነሻዬ ደንበኞቻችን አዳዲስ ምርቶች ስናስገባ እና ዋጋውን በቀላሉ እንዲያገኙ ከዚህ በታች ባስቀመጥንልዎ ማስፈንጠሪያ ተጠቅመው ድረ ገጻችን ይቀላቀሉ። ድረገፃችንን ይጎብኙ ፤ የወደዱትን ይምረጡ ፤ የመረጡትን ይሸምቱ
2025-01-30 09:03:34,-1001373889281,921,የልጆዎ ትምህርት ጅማሮ ማማር መልስ ተገኝቷል የቀለሜ መነሻ ጥቅል ከእርሳስ አያያዝ ጀምሮ አማርኛና እንግሊዘኛ በቀላሉ ማንበብና መፃፍ የሚያስችል ጥቅል የቀለሜ መነሻ ጥቅል ልጆች እየወደዱ የሚማሩበት ፤ ሳይሰላቹ የሚያጠኑበት ውስጡ በሚገኙት 68 መማሪያዎች ልጆች ከእርሳስ አያያዝ ጀምሮ መፃፍ ፣ ማንበብ፣ መስማትና መናገርን በቀላሉ የሚያስችል የአማርኛ እና እንግሊዘኛ ፊደላትን ፣ ቁጥሮች ፣ ቅርፆችንና ከለሮችን እንዲሁም ሌሎች በመጀመሪያ ትምርህርት ዘመን ማወቅ ያለባቸውን ሁሉ የሚያውቁበት የሰአት አቆጣጠርን የሚማሩበት የስዕል ችሎታቸውን የሚያዳብሩበት ባለ ድምፅ መማሪያ መነሻዬ ፓድ 11 እየፃፉና እያጠፉ የሚለማመዱባቸው መፃህፍት ኤሌክትሮኒክ ሰሌዳና 2በ1 ሰሌዳ የሰዓት መማሪያ ቦርድ ከ20 በላይ ማርከሮችና ጠመኔዎችን ያካተተ በዶ ር ኢዮብ ማሞ ተዘጋጅቱ ለወላጆች ከመነሻዬ ከተበረከተ ስጦታ ጋር ይደውሉ 0989939393 ወይም 0930323334 ያሉበት እንደርሳለን አድራሻ፦ ጉርድ ሾላ ሆሊ ሲቲ ሴንተር ፤ ፒያሳ ካንትሪ ታወር ፤ ጀሞ ደሊና ሞል ፤ ገርጂ ከፋውንቴን ህንፃ ፊት ለፊት
2025-01-28 12:26:16,-1001373889281,920,ተወዳጇ ሚስ ተወዳጁን የቀለሜ መነሻ ጥቅል ፣የሂሳብ ሊቅ ጥቅል እና መነሻዬ ድክድክ ለማስማሪያነት ተጠቅማለች እርሶም ይህን ጥቅል ከመነሻዬ ይግዙ የልጆዎን መነሻ ያቅልሉ ይደውሉ 0989939393 ወይም 0930323334 ያሉበት እንደርሳለን አድራሻ፦ ጉርድ ሾላ ሆሊ ሲቲ ሴንተር ፤ ፒያሳ ካንትሪ ታወር ፤ ጀሞ ደሊና ሞል ፤ ገርጂ ከፋውንቴን ህንፃ ፊት ለፊት ውድ ደንበኛችን በስራችን ላይ ሀሳብ እና አስተያየት ካለዎት ብቻ በዚህ ስልክ ደዉለዉ ያሳዉቁን። 0939091943
2025-01-16 08:37:07,-1001373889281,918,ተወዳጇ ሚስ ተወዳጁን የሂሳብ ሊቅ ጥቅልን ለማስማሪያነት ተጠቅማለች ቁጥር በቀላሉ ከመለየት ጀምራለች መደመር ፣ መቀነስ ፣ ማካፈል ፣ ማባዛት እያለማመደች የተማሪዎቿን የሂሳብ መነሻ አቅልላለች የነገ የሂሳብ ሊቅ እንደሚሆኑ እርግጠኛ ነች እርሶም ይህን ጥቅል ከመነሻዬ ይግዙ የልጆዎን የሂሳብ መነሻ ያቅልሉ ይደውሉ 0989939393 ወይም 0930323334 አድራሻ፦ ጉርድ ሾላ ሆሊ ሲቲ ሴንተር ፤ ፒያሳ ካንትሪ ታወር ፤ ጀሞ ደሊና ሞል ፤ ገርጂ ከፋውንቴን ህንፃ ፊት ለፊት
2025-01-11 07:27:53,-1001373889281,917,ልጆችዎ ድክ ድክ ብለው ንግግር ይጀምሩ ድክዬ ድክዬ ድክ ድክዬ ሰምቼ ማልጠግባት ውብ መማሪያዬ የመጀመሪያ ደረጃ ባለድምፅ የልጆች መማሪያ በአማርኛ እና በእንግሊዘኛ ቋንቋ ትምህርት ቤት ላልገቡ ቤት ውስጥ ለተቀመጡ ህፃን ተመራጭ በቻርጅም በባትሪም የሚሰራ ሲሆን ወደተፈለገው ቦታ ይዞ ለመንቀሳቀስ ምቹ። ይደውሉ 0989939393 ወይም 0930323334 አድራሻ፦ ጉርድ ሾላ ሆሊ ሲቲ ሴንተር ፤ ፒያሳ ካንትሪ ታወር ፤ ጀሞ ደሊና ሞል ፤ ገርጂ ከፋውንቴን ህንፃ ፊት ለፊት
2025-01-03 07:28:40,-1001373889281,914,የቀለሜ መነሻ ጥቅል ልጆች እየወደዱ የሚማሩበት ፤ ሳይሰላቹ የሚያጠኑበት የቀለሜ መነሻ ጥቅል ከእርሳስ አያያዝ ችሎታ ጀምሮ ልጆችን ማንበብ ፣ መፃፍ ፣ ማዳመጥ እና ማንበብ ችሎታቸውን በተቀናጀ መልኩ በምስል ፣ በድምፅና በተግባር የሚለማመዱበት አስደናቂ ጥቅል ይደውሉ 0989939393 ወይም 0930323334 አድራሻ፦ ጉርድ ሾላ ሆሊ ሲቲ ሴንተር ፤ ፒያሳ ካንትሪ ታወር ፤ ጀሞ ደሊና ሞል ፤ ገርጂ ከፋውንቴን ህንፃ ፊት ለፊት መነሻዬ
2025-01-02 09:26:08,-1001373889281,913,እነዚህን ሁሉ በአንድ ላይ የገና ስጦታ ለመሸለም 1 _ መቀላቀል 3 ለ አምስት ሰው ማጋራት 2 ላይክ እና ኮሜንት ላይ _ ብለው ሜንሽን በማድረግ ፣ ለእናታችሁ ፍቅራችሁን መግለጽ እና ብዙ ላይክ ያገኘ ተሸላሚ ይሆናል ቴሌግራም ቻናል ይቀላቀሉን
2025-01-01 12:12:51,-1001373889281,912,የገና ስጦታ ለመሸለም 1 መቀላቀል 2 ለ አምስት ሰው ማጋራት 3 ኮሜንት ላይ ብለው ሜንሽን በማድረግ ፣ ለእናታችሁ ፍቅራችሁን በ ኮሜንት ላይ በመግለጽ እና ብዙ ላይክ ያገኘ ተሸላሚ ይሆናል
2025-01-01 07:20:12,-1001373889281,911,እንኳን ለገና በአል በሰላም አደረሳቹ መነሻዬ ልጆችዎ የማንበብ ፣ መፃፍ ፣ ማዳመጥ እና ማንበብ ችሎታቸውን በተቀናጀ መልኩ በምስል ፣ በድምፅና በተግባር የሚለማመዱበትን አስደናቂ ጥቅል ለልጆችዎ ስጦታ_ይስጡ መልካም የገና በአል
2024-12-30 12:46:42,-1001373889281,910,የመነሻዬ ማቅለሚያ ጥቅል ይህ ጥቅል ለልጆችዎ ከማቅለምም በላይ ነው የልጆችዎን የማቅለም ፍላጎት የሚጨምር ቀለም የማያሳልፍ የማቅለሚያ መፅሀፍ መጥፋት የሚችሉ 12 ማርከሮች የልጆችን ምናብ የሚያሳድጉ ንድፎች ከ 40 በላይ ገፆች ልጆች እንዲስሉ የሚያደርጉ ጣፋጭ ታሪኮች የምስክር ወረቀት ዋጋ 1400 የማህበራዊ ድረገፆቻችንን ይጎብኙ ይደውሉ 0989939393 ወይም 0930323334 አድራሻ፦ 1 ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 2 ፒያሳ ካንትሪ ታወር በተጨማሪም ጀሞ ደሊና ሞል ፤ ገርጂ ከፋውንቴን ህንፃ ፊት ለፊት መነሻዬ
2024-12-27 06:29:22,-1001373889281,908,ልጆችዎ ድክ ድክ ብለው ንግግር ይጀምሩ ድክዬ ድክዬ ድክ ድክዬ ሰምቼ ማልጠግባት ውብ መማሪያዬ የመጀመሪያ ደረጃ ባለድምፅ የልጆች መማሪያ በአማርኛ እና በእንግሊዘኛ ቋንቋ ትምህርት ቤት ላልገቡ ቤት ውስጥ ለተቀመጡ ህፃን ተመራጭ በቻርጅም በባትሪም የሚሰራ ሲሆን ወደተፈለገው ቦታ ይዞ ለመንቀሳቀስ ምቹ። ይደውሉ 0989939393 ወይም 0930323334 አድራሻ፦ ጉርድ ሾላ ሆሊ ሲቲ ሴንተር ፤ ፒያሳ ካንትሪ ታወር ፤ ጀሞ ደሊና ሞል ፤ ገርጂ ከፋውንቴን ህንፃ ፊት ለፊት
2024-12-26 12:34:29,-1001373889281,907,ተወዳጇ ሚስ በተወዳጁ መነሻዬ ሙዚቃ የቀለሜ መነሻ ጥቅል በልጆች ዘንድ ተወዳጅ ሆኗል በቤት ውስጥም ምርጥ መማሪያ ሆኗል።
2024-12-24 09:50:54,-1001373889281,906,ለልጆችዎ ትምህርትና ጨዋታ ዘመን ተሻጋሪ ስጦታ መነሻዬ_ታብሌት_ጥቅል አድራሻ ፦ 1 ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ 2 ፒያሳ ካንትሪ ታወር 2ኛ ፎቅ፤ 3 ጀሞ ደሊና ህንፃ ምድር ላይ ከኦልማርት ጎን 4 ገርጂ መብራት ሃይል ፋውንቴን ህንፃ 1ኛ ፎቅ ይደውሉ 0989939393 ወይም 0930323334 _ _ _ _ _ _ _
2024-12-23 13:03:25,-1001373889281,904,ለልጆቻችን ስንል ደፋ ቀና ለምንል ወላጆች የልጆዎን መነሻ ያቅልሉ 0911259661 0989939393
2024-12-21 11:58:55,-1001373889281,902,መነሻዬ ድክድክ የመጀመሪያ ደረጃ ባለድምፅ የልጆች መማሪያ በአማርኛ እና በእንግሊዘኛ ቋንቋ ትምህርት ቤት ላልገቡ ቤት ውስጥ ለተቀመጡ ህፃን ተመራጭ በቻርጅም በባትሪም የሚሰራ ሲሆን ወደተፈለገው ቦታ ይዞ ለመንቀሳቀስ ምቹ። ይደውሉ 0989939393 ወይም 0930323334 አድራሻ፦ ጉርድ ሾላ ሆሊ ሲቲ ሴንተር ፤ ፒያሳ ካንትሪ ታወር ፤ ጀሞ ደሊና ሞል ፤ ገርጂ ከፋውንቴን ህንፃ ፊት ለፊት በ እረፍት ቀን ለሚገበያዩ ደንበኞቻችን እሁድ ሙሉ ቀን ከጠዋት 3 00 አስከ ምሽት 1 00 ጉርድ_ሾላ_ቅርንጫፍ ክፍት መሆኑን እናሳውቃለን
2024-12-20 08:39:57,-1001373889281,901,ሂሳብ ለልጆች እንደማስተማር የሚያሰለች እና የሚያደክም ነገር የለም በእርግጠኝነት በዚህ ሃሳብ ብዙ ወላጆች ትስማማላችሁ እና በዚህ የሂሳብ ሊቅ መነሻ ምን እንደሆነ በርግጠኝነት ትረዳላቹ ይደውሉ 0989939393 ወይም 0930323334 አድራሻ፦ ጉርድ ሾላ ሆሊ ሲቲ ሴንተር ፤ ፒያሳ ካንትሪ ታወር ፤ ጀሞ ደሊና ሞል ፤ ገርጂ ከፋውንቴን ህንፃ ፊት ለፊት
2024-12-19 08:45:35,-1001373889281,900,የቀለሜ መነሻ ጥቅል ከእርሳስ አያያዝ ችሎታ ጀምሮ ልጆችን ማንበብ ፣ መፃፍ ፣ ማዳመጥ እና ማንበብ ችሎታቸውን በተቀናጀ መልኩ በምስል ፣ በድምፅና በተግባር የሚለማመዱበት አስደናቂ ጥቅል በአማርኛ እና በእንግሊዘኛ ቋንቋ የተዘጋጀ የልጆችን መማር ፍላጎት የሚያነሳሱ 68 መማሪያዎችን ግልፅ ከሆነ አጠቃቀም መመሪያ ጋር የያዘ ደጋግመው የሚጠቀሙባቸው 11 መፃህፍት ባለ ድምፅ መማሪያ መነሻዬ ፓድ 2 በ1 ሰሌዳ ኤሌክትሮኒክ ሰሌዳ የሰዓት መማሪያ ቦርድ ከ20 በላይ ማርከሮችና ጠመኔዎች በዶ ር ኢዮብ ማሞ ተዘጋጅቱ ለወላጆች ከመነሻዬ ከተበረከተ ስጦታ ጋር ዋጋ 12000 የማህበራዊ ድረገፆቻችንን ይጎብኙ ይደውሉ 0989939393 ወይም 0930323334 አድራሻ፦ 1 ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 2 ፒያሳ ካንትሪ ታወር በተጨማሪም ጀሞ ደሊና ሞል ፤ ገርጂ ከፋውንቴን ህንፃ ፊት ለፊት መነሻዬ
2024-12-17 10:03:42,-1001373889281,899,ድክዬ ድክዬ ድክ ድክዬ ሰምቼ ማልጠግባት ውብ መማሪያዬ ይደውሉ 0989939393 ወይም 0930323334 አድራሻ፦ ጉርድ ሾላ ሆሊ ሲቲ ሴንተር ፤ ፒያሳ ካንትሪ ታወር ፤ ጀሞ ደሊና ሞል ፤ ገርጂ ከፋውንቴን ህንፃ ፊት ለፊት
2024-12-16 07:37:16,-1001373889281,898,የቀለሜ መነሻ ጥቅል ከእርሳስ አያያዝ ችሎታ ጀምሮ ልጆችን ማንበብ ፣ መፃፍ ፣ ማዳመጥ እና ማንበብ ችሎታቸውን በተቀናጀ መልኩ በምስል ፣ በድምፅና በተግባር የሚለማመዱበት አስደናቂ ጥቅል በአማርኛ እና በእንግሊዘኛ ቋንቋ የተዘጋጀ የልጆችን መማር ፍላጎት የሚያነሳሱ 68 መማሪያዎችን ግልፅ ከሆነ አጠቃቀም መመሪያ ጋር የያዘ ደጋግመው የሚጠቀሙባቸው 11 መፃህፍት ባለ ድምፅ መማሪያ መነሻዬ ፓድ 2 በ1 ሰሌዳ ኤሌክትሮኒክ ሰሌዳ የሰዓት መማሪያ ቦርድ ከ20 በላይ ማርከሮችና ጠመኔዎች በዶ ር ኢዮብ ማሞ ተዘጋጅቱ ለወላጆች ከመነሻዬ ከተበረከተ ስጦታ ጋር ዋጋ 12000 የማህበራዊ ድረገፆቻችንን ይጎብኙ ይደውሉ 0989939393 ወይም 0930323334 አድራሻ፦ 1 ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 2 ፒያሳ ካንትሪ ታወር በተጨማሪም ጀሞ ደሊና ሞል ፤ ገርጂ ከፋውንቴን ህንፃ ፊት ለፊት መነሻዬ
2024-12-13 08:06:25,-1001373889281,897,የሂሳብ ሊቅ መነሻ ጥቅል ልጆች በጨዋታ ከቁጥሮች ሲዋደዱ የሂሳብ ሊቅ ለመሆን ምቹ ነው መንገዱ የማህበራዊ ድረገፆቻችንን ይጎብኙ ይደውሉ 0989939393 ወይም 0930323334 አድራሻ፦ 1 ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 2 ፒያሳ ካንትሪ ታወር በተጨማሪም ጀሞ ደሊና ሞል ፤ ገርጂ ከፋውንቴን ህንፃ ፊት ለፊት መነሻዬ
2024-12-12 07:46:19,-1001373889281,896,ውድ ወላጅ ይህንን ያውቁ ይሁን ከኤሌክትሮኒክስ ጋር ተያይዞ ልጆች ቶሎ አፍ ያለመፍታት የንግግር ክህሎት ማጣት፣ የትኩረት ማጣት፣ የባህሪ መለዋወጥ፣ ቁጡ እና ነጭ ናጫ የመሆን ችግር እየበዛ ነው። እንደዚህ ከእስክሪን ጋር ተያይዞ የሚፈጠር ችግር ዶክተሮች _ ይሉታል። ከ ጋር ተያይዞ ለሚፈጠሩ ችግሮች የጤና_ባለሙያዎች ምን አይነት መፍትሄ ይነግሩናል እስቲ ቪድዮ እንመልከት
2024-12-11 07:46:51,-1001373889281,895,መነሻዬ ድክድክ የመጀመሪያ ደረጃ ባለድምፅ የልጆች መማሪያ በአማርኛ እና በእንግሊዘኛ ቋንቋ ትምህርት ቤት ላልገቡ ቤት ውስጥ ለተቀመጡ ህፃን ተመራጭ በቻርጅም በባትሪም የሚሰራ ሲሆን ወደተፈለገው ቦታ ይዞ ለመንቀሳቀስ ምቹ። ይደውሉ 0989939393 ወይም 0930323334 አድራሻ፦ ጉርድ ሾላ ሆሊ ሲቲ ሴንተር ፤ ፒያሳ ካንትሪ ታወር ፤ ጀሞ ደሊና ሞል ፤ ገርጂ ከፋውንቴን ህንፃ ፊት ለፊት
2024-12-10 08:53:12,-1001373889281,894,ኑኑሻዬ አባቷ በገዛላት ድንቅ ስጦታ እንዲህ እየተማረች ትገኛለች እርሶስ ለልጆዎ መማሪያ ምን አስበዋል በቀለሜ መነሻ ጥቅል የልጆዎን የቀለመ መነሻ ያቅልሉ
2024-12-07 10:31:15,-1001373889281,893,የቀለሜ መነሻ ጥቅል ልጆች እየወደዱ የሚማሩበት ፤ ሳይሰላቹ የሚያጠኑበት የቀለሜ መነሻ ጥቅል ከእርሳስ አያያዝ ችሎታ ጀምሮ ልጆችን ማንበብ ፣ መፃፍ ፣ ማዳመጥ እና ማንበብ ችሎታቸውን በተቀናጀ መልኩ በምስል ፣ በድምፅና በተግባር የሚለማመዱበት አስደናቂ ጥቅል ይደውሉ 0989939393 ወይም 0930323334 አድራሻ፦ ጉርድ ሾላ ሆሊ ሲቲ ሴንተር ፤ ፒያሳ ካንትሪ ታወር ፤ ጀሞ ደሊና ሞል ፤ ገርጂ ከፋውንቴን ህንፃ ፊት ለፊት መነሻዬ
2024-12-06 07:55:03,-1001373889281,892,ትንሿ ኑኑ ትምህርቷን ምን እንደሚያቀልላት አውቃለች የቀለሜ መነሻ ጥቅልን የግሏ አድርጋለች። በምስል እና በድምፅ የተደገፈ ድንቅ መማሪያ የማህበራዊ ድረገፆቻችንን ይጎብኙ ይደውሉ 0989939393 ወይም 0930323334 አድራሻ፦ 1 ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 2 ፒያሳ ካንትሪ ታወር በተጨማሪም ጀሞ ደሊና ሞል ፤ ገርጂ ከፋውንቴን ህንፃ ፊት ለፊት መነሻዬ
2024-12-05 08:27:58,-1001373889281,891,መምህርት ዙፊት ስለ ቀለሜ መነሻዬ ጥቅል ምን ትላለች
2024-12-02 08:58:01,-1001373889281,890,የቀለሜ መነሻ ጥቅል ከእርሳስ አያያዝ ችሎታ ጀምሮ ልጆችን ማንበብ ፣ መፃፍ ፣ ማዳመጥ እና ማንበብ ችሎታቸውን በተቀናጀ መልኩ በምስል ፣ በድምፅና በተግባር የሚለማመዱበት አስደናቂ ጥቅል በአማርኛ እና በእንግሊዘኛ ቋንቋ የተዘጋጀ የልጆችን መማር ፍላጎት የሚያነሳሱ 68 መማሪያዎችን ግልፅ ከሆነ አጠቃቀም መመሪያ ጋር የያዘ ደጋግመው የሚጠቀሙባቸው 11 መፃህፍት ባለ ድምፅ መማሪያ መነሻዬ ፓድ 2 በ1 ሰሌዳ ኤሌክትሮኒክ ሰሌዳ የሰዓት መማሪያ ቦርድ ከ20 በላይ ማርከሮችና ጠመኔዎች በዶ ር ኢዮብ ማሞ ተዘጋጅቱ ለወላጆች ከመነሻዬ ከተበረከተ ስጦታ ጋር ዋጋ 12000 የማህበራዊ ድረገፆቻችንን ይጎብኙ ይደውሉ 0989939393 ወይም 0930323334 አድራሻ፦ 1 ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 2 ፒያሳ ካንትሪ ታወር በተጨማሪም ጀሞ ደሊና ሞል ፤ ገርጂ ከፋውንቴን ህንፃ ፊት ለፊት መነሻዬ
2024-12-02 08:30:06,-1001373889281,889,መነሻዬ ድክድክ መናገር ላልጀመሩ እና መናገር ለሚቸገሩ ልጆች እንደንግግር መለማመጃነት የሚረዳ የልጆች የማዳመጥ ፣ የመመልከት እና የመገንዘብ ችሎታን በእጅጉ የሚያሻሽል በአማርኛ ወይም በእንግሊዝኛ እየቀያየሩ መጠቀም የሚያስችል የአማርኛና እንግሊዘኛ ፊደላት ፣ ቁጥሮች፣ ከለሮችና ቅርፆች ፣ እንስሳት ፣ የሰውነት ክፍሎች ፣ የቤተሰብ አባላት እና የመሳሰሉ በርካታ ትምህርቶች ያካተተ ለልጆች ሳቢና ማራኪ በሆነ ቀለማት ያሸበረቁ 150 ካርዶች ያሉት በቻርጅም ሆነ በባትሪ የሚሰራ ለአጠቃቀም ምቹና በቀላሉ ለመንቀሳቀስ ማንገቻ ያለው የወላጅና የልጅ ግንኙነት የሚያጠናክር አሳታፊ ትምህርቶችና ሙዚቃዎችን የያዘ ዋጋ 4000 የማህበራዊ ድረገፆቻችንን ይጎብኙ ይደውሉ 0989939393 ወይም 0930323334 አድራሻ፦ 1 ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 2 ፒያሳ ካንትሪ ታወር በተጨማሪም ጀሞ ደሊና ሞል ፤ ገርጂ ከፋውንቴን ህንፃ ፊት ለፊት መነሻዬ
2024-11-29 07:22:23,-1001373889281,888,የቀለሜ መነሻ ጥቅል ልጆች እየወደዱ የሚማሩበት ፤ ሳይሰላቹ የሚያጠኑበት ይደውሉ 0989939393 ወይም 0930323334 አድራሻ፦ ጉርድ ሾላ ሆሊ ሲቲ ሴንተር ፤ ፒያሳ ካንትሪ ታወር ፤ ጀሞ ደሊና ሞል ፤ ገርጂ ከፋውንቴን ህንፃ ፊት ለፊት መነሻዬ
